Time,BAFU_2110_AbflussPneumatik
2021-07-18T03:30:00Z,523.393
2021-07-18T03:35:00Z,523.822
2021-07-18T03:40:00Z,524.252
2021-07-18T03:45:00Z,524.467
2021-07-18T03:50:00Z,524.252
2021-07-18T03:55:00Z,524.252
2021-07-18T04:00:00Z,524.681
2021-07-18T04:05:00Z,524.896
2021-07-18T04:10:00Z,525.111
2021-07-18T04:15:00Z,525.54
2021-07-18T04:20:00Z,525.54
2021-07-18T04:25:00Z,525.755
2021-07-18T04:30:00Z,526.185
2021-07-18T04:35:00Z,525.97
2021-07-18T04:40:00Z,526.185
2021-07-18T04:45:00Z,525.97
2021-07-18T04:50:00Z,525.755
2021-07-18T04:55:00Z,525.755
2021-07-18T05:00:00Z,525.326
2021-07-18T05:05:00Z,525.755
2021-07-18T05:10:00Z,525.326
2021-07-18T05:15:00Z,524.896
2021-07-18T05:20:00Z,525.326
2021-07-18T05:25:00Z,525.111
2021-07-18T05:30:00Z,524.896
2021-07-18T05:35:00Z,524.896
2021-07-18T05:40:00Z,524.681
2021-07-18T05:45:00Z,524.681
2021-07-18T05:50:00Z,524.037
2021-07-18T05:55:00Z,524.037
2021-07-18T06:00:00Z,523.822
2021-07-18T06:05:00Z,523.393
2021-07-18T06:10:00Z,522.749
2021-07-18T06:15:00Z,522.534
2021-07-18T06:20:00Z,522.32
2021-07-18T06:25:00Z,521.89
2021-07-18T06:30:00Z,521.676
2021-07-18T06:35:00Z,521.461
2021-07-18T06:40:00Z,521.032
2021-07-18T06:45:00Z,520.603
2021-07-18T06:50:00Z,519.96
2021-07-18T06:55:00Z,519.531
2021-07-18T07:00:00Z,519.102
2021-07-18T07:05:00Z,518.887
2021-07-18T07:10:00Z,518.673
2021-07-18T07:15:00Z,518.03
2021-07-18T07:20:00Z,517.815
2021-07-18T07:25:00Z,517.387
2021-07-18T07:30:00Z,517.172
2021-07-18T07:35:00Z,516.744
2021-07-18T07:40:00Z,516.315
2021-07-18T07:45:00Z,516.101
2021-07-18T07:50:00Z,515.459
2021-07-18T07:55:00Z,515.459
2021-07-18T08:00:00Z,514.602
2021-07-18T08:05:00Z,514.174
2021-07-18T08:10:00Z,513.96
2021-07-18T08:15:00Z,513.318
2021-07-18T08:20:00Z,513.104
2021-07-18T08:25:00Z,512.89
2021-07-18T08:30:00Z,512.89
2021-07-18T08:35:00Z,512.248
2021-07-18T08:40:00Z,511.82
2021-07-18T08:45:00Z,511.392
2021-07-18T08:50:00Z,511.392
2021-07-18T08:55:00Z,511.392
2021-07-18T09:00:00Z,511.178
2021-07-18T09:05:00Z,510.964
2021-07-18T09:10:00Z,510.75
2021-07-18T09:15:00Z,510.536
2021-07-18T09:20:00Z,510.536
2021-07-18T09:25:00Z,510.75
2021-07-18T09:30:00Z,510.536
2021-07-18T09:35:00Z,510.109
2021-07-18T09:40:00Z,509.681
2021-07-18T09:45:00Z,509.468
2021-07-18T09:50:00Z,509.468
2021-07-18T09:55:00Z,509.254
2021-07-18T10:00:00Z,508.826
2021-07-18T10:05:00Z,508.613
2021-07-18T10:10:00Z,507.972
2021-07-18T10:15:00Z,507.544
2021-07-18T10:20:00Z,507.331
2021-07-18T10:25:00Z,507.117
2021-07-18T10:30:00Z,506.69
2021-07-18T10:35:00Z,506.904
2021-07-18T10:40:00Z,506.476
2021-07-18T10:45:00Z,506.049
2021-07-18T10:50:00Z,506.049
2021-07-18T10:55:00Z,505.409
2021-07-18T11:00:00Z,505.622
2021-07-18T11:05:00Z,505.409
2021-07-18T11:10:00Z,505.409
2021-07-18T11:15:00Z,504.982
2021-07-18T11:20:00Z,504.769
2021-07-18T11:25:00Z,504.769
2021-07-18T11:30:00Z,504.342
2021-07-18T11:35:00Z,504.342
2021-07-18T11:40:00Z,503.915
2021-07-18T11:45:00Z,504.128
2021-07-18T11:50:00Z,503.915
2021-07-18T11:55:00Z,503.488
2021-07-18T12:00:00Z,503.062
2021-07-18T12:05:00Z,502.848
2021-07-18T12:10:00Z,502.848
2021-07-18T12:15:00Z,502.209
2021-07-18T12:20:00Z,502.422
2021-07-18T12:25:00Z,501.569
2021-07-18T12:30:00Z,501.356
2021-07-18T12:35:00Z,501.356
2021-07-18T12:40:00Z,501.143
2021-07-18T12:45:00Z,500.93
2021-07-18T12:50:00Z,500.29
2021-07-18T12:55:00Z,500.077
2021-07-18T13:00:00Z,499.651
2021-07-18T13:05:00Z,499.438
2021-07-18T13:10:00Z,499.225
2021-07-18T13:15:00Z,499.225
2021-07-18T13:20:00Z,499.225
2021-07-18T13:25:00Z,498.799
2021-07-18T13:30:00Z,498.799
2021-07-18T13:35:00Z,498.16
2021-07-18T13:40:00Z,497.947
2021-07-18T13:45:00Z,497.947
2021-07-18T13:50:00Z,497.521
2021-07-18T13:55:00Z,497.309
2021-07-18T14:00:00Z,497.096
2021-07-18T14:05:00Z,496.67
2021-07-18T14:10:00Z,496.67
2021-07-18T14:15:00Z,495.819
2021-07-18T14:20:00Z,496.032
2021-07-18T14:25:00Z,495.819
2021-07-18T14:30:00Z,495.606
2021-07-18T14:35:00Z,495.606
2021-07-18T14:40:00Z,495.181
2021-07-18T14:45:00Z,494.543
2021-07-18T14:50:00Z,494.543
2021-07-18T14:55:00Z,494.118
2021-07-18T15:00:00Z,493.905
2021-07-18T15:05:00Z,494.118
2021-07-18T15:10:00Z,493.692
2021-07-18T15:15:00Z,493.692
2021-07-18T15:20:00Z,493.905
2021-07-18T15:25:00Z,493.905
2021-07-18T15:30:00Z,493.267
2021-07-18T15:35:00Z,493.055
2021-07-18T15:40:00Z,493.055
2021-07-18T15:45:00Z,492.417
2021-07-18T15:50:00Z,492.63
2021-07-18T15:55:00Z,491.992
2021-07-18T16:00:00Z,491.78
2021-07-18T16:05:00Z,491.355
2021-07-18T16:10:00Z,491.567
2021-07-18T16:15:00Z,491.355
2021-07-18T16:20:00Z,491.78
2021-07-18T16:25:00Z,491.355
2021-07-18T16:30:00Z,491.355
2021-07-18T16:35:00Z,491.355
2021-07-18T16:40:00Z,491.143
2021-07-18T16:45:00Z,490.93
2021-07-18T16:50:00Z,490.293
2021-07-18T16:55:00Z,490.081
2021-07-18T17:00:00Z,490.081
2021-07-18T17:05:00Z,489.869
2021-07-18T17:10:00Z,489.656
2021-07-18T17:15:00Z,489.232
2021-07-18T17:20:00Z,488.807
2021-07-18T17:25:00Z,488.595
2021-07-18T17:30:00Z,488.595
2021-07-18T17:35:00Z,488.595
2021-07-18T17:40:00Z,488.383
2021-07-18T17:45:00Z,487.959
2021-07-18T17:50:00Z,488.383
2021-07-18T17:55:00Z,488.171
2021-07-18T18:00:00Z,487.959
2021-07-18T18:05:00Z,488.171
2021-07-18T18:10:00Z,488.171
2021-07-18T18:15:00Z,488.171
2021-07-18T18:20:00Z,487.959
2021-07-18T18:25:00Z,487.959
2021-07-18T18:30:00Z,487.747
2021-07-18T18:35:00Z,487.535
2021-07-18T18:40:00Z,487.11
2021-07-18T18:45:00Z,486.898
2021-07-18T18:50:00Z,487.323
2021-07-18T18:55:00Z,487.11
2021-07-18T19:00:00Z,486.898
2021-07-18T19:05:00Z,486.474
2021-07-18T19:10:00Z,486.474
2021-07-18T19:15:00Z,486.263
2021-07-18T19:20:00Z,486.263
2021-07-18T19:25:00Z,486.263
2021-07-18T19:30:00Z,486.263
2021-07-18T19:35:00Z,486.263
2021-07-18T19:40:00Z,486.051
2021-07-18T19:45:00Z,485.627
2021-07-18T19:50:00Z,485.627
2021-07-18T19:55:00Z,485.627
2021-07-18T20:00:00Z,485.415
2021-07-18T20:05:00Z,484.991
2021-07-18T20:10:00Z,485.203
2021-07-18T20:15:00Z,484.779
2021-07-18T20:20:00Z,484.991
2021-07-18T20:25:00Z,485.415
2021-07-18T20:30:00Z,485.203
2021-07-18T20:35:00Z,484.779
2021-07-18T20:40:00Z,484.779
2021-07-18T20:45:00Z,484.991
2021-07-18T20:50:00Z,484.355
2021-07-18T20:55:00Z,484.567
2021-07-18T21:00:00Z,484.779
2021-07-18T21:05:00Z,484.567
2021-07-18T21:10:00Z,484.355
2021-07-18T21:15:00Z,484.144
2021-07-18T21:20:00Z,483.932
2021-07-18T21:25:00Z,483.72
2021-07-18T21:30:00Z,483.72
2021-07-18T21:35:00Z,483.72
2021-07-18T21:40:00Z,483.296
2021-07-18T21:45:00Z,483.085
2021-07-18T21:50:00Z,482.661
2021-07-18T21:55:00Z,482.661
2021-07-18T22:00:00Z,482.238
2021-07-18T22:05:00Z,482.238
2021-07-18T22:10:00Z,482.45
2021-07-18T22:15:00Z,481.603
2021-07-18T22:20:00Z,482.238
2021-07-18T22:25:00Z,481.603
2021-07-18T22:30:00Z,481.392
2021-07-18T22:35:00Z,481.603
2021-07-18T22:40:00Z,481.392
2021-07-18T22:45:00Z,481.18
2021-07-18T22:50:00Z,481.18
2021-07-18T22:55:00Z,480.757
2021-07-18T23:00:00Z,480.334
2021-07-18T23:05:00Z,479.911
2021-07-18T23:10:00Z,479.911
2021-07-18T23:15:00Z,480.122
2021-07-18T23:20:00Z,479.7
2021-07-18T23:25:00Z,479.911
2021-07-18T23:30:00Z,479.7
2021-07-18T23:35:00Z,479.7
2021-07-18T23:40:00Z,479.911
2021-07-18T23:45:00Z,479.065
2021-07-18T23:50:00Z,478.642
2021-07-18T23:55:00Z,478.431
2021-07-19T00:00:00Z,478.642
2021-07-19T00:05:00Z,478.642
2021-07-19T00:10:00Z,478.854
2021-07-19T00:15:00Z,478.431
2021-07-19T00:20:00Z,478.431
2021-07-19T00:25:00Z,478.642
2021-07-19T00:30:00Z,478.22
2021-07-19T00:35:00Z,478.009
2021-07-19T00:40:00Z,477.586
2021-07-19T00:45:00Z,477.586
2021-07-19T00:50:00Z,477.375
2021-07-19T00:55:00Z,477.375
2021-07-19T01:00:00Z,477.375
2021-07-19T01:05:00Z,477.164
2021-07-19T01:10:00Z,477.164
2021-07-19T01:15:00Z,476.952
2021-07-19T01:20:00Z,476.741
2021-07-19T01:25:00Z,476.319
2021-07-19T01:30:00Z,476.319
2021-07-19T01:35:00Z,476.108
2021-07-19T01:40:00Z,476.108
2021-07-19T01:45:00Z,476.108
2021-07-19T01:50:00Z,475.686
2021-07-19T01:55:00Z,475.897
2021-07-19T02:00:00Z,475.475
2021-07-19T02:05:00Z,475.686
2021-07-19T02:10:00Z,475.475
2021-07-19T02:15:00Z,475.052
2021-07-19T02:20:00Z,475.263
2021-07-19T02:25:00Z,474.63
2021-07-19T02:30:00Z,475.263
2021-07-19T02:35:00Z,474.63
2021-07-19T02:40:00Z,474.63
2021-07-19T02:45:00Z,474.63
2021-07-19T02:50:00Z,474.63
2021-07-19T02:55:00Z,474.208
2021-07-19T03:00:00Z,473.997
2021-07-19T03:05:00Z,474.419
2021-07-19T03:10:00Z,474.208
2021-07-19T03:15:00Z,474.208
2021-07-19T03:20:00Z,474.63
2021-07-19T03:25:00Z,473.997
2021-07-19T03:30:00Z,474.208
2021-07-19T03:35:00Z,473.997
2021-07-19T03:40:00Z,473.787
2021-07-19T03:45:00Z,473.997
2021-07-19T03:50:00Z,473.787
2021-07-19T03:55:00Z,473.787
2021-07-19T04:00:00Z,473.365
2021-07-19T04:05:00Z,473.576
2021-07-19T04:10:00Z,473.365
2021-07-19T04:15:00Z,473.365
2021-07-19T04:20:00Z,473.365
2021-07-19T04:25:00Z,472.521
2021-07-19T04:30:00Z,472.732
2021-07-19T04:35:00Z,472.1
2021-07-19T04:40:00Z,472.1
2021-07-19T04:45:00Z,471.889
2021-07-19T04:50:00Z,472.1
2021-07-19T04:55:00Z,471.889
2021-07-19T05:00:00Z,471.889
2021-07-19T05:05:00Z,471.468
2021-07-19T05:10:00Z,471.257
2021-07-19T05:15:00Z,471.046
2021-07-19T05:20:00Z,470.835
2021-07-19T05:25:00Z,470.835
2021-07-19T05:30:00Z,470.414
2021-07-19T05:35:00Z,470.625
2021-07-19T05:40:00Z,470.414
2021-07-19T05:45:00Z,469.993
2021-07-19T05:50:00Z,469.993
2021-07-19T05:55:00Z,469.782
2021-07-19T06:00:00Z,469.782
2021-07-19T06:05:00Z,469.572
2021-07-19T06:10:00Z,469.782
2021-07-19T06:15:00Z,469.572
2021-07-19T06:20:00Z,469.993
2021-07-19T06:25:00Z,469.782
2021-07-19T06:30:00Z,469.572
2021-07-19T06:35:00Z,469.572
2021-07-19T06:40:00Z,469.572
2021-07-19T06:45:00Z,469.572
2021-07-19T06:50:00Z,469.572
2021-07-19T06:55:00Z,469.572
2021-07-19T07:00:00Z,469.361
2021-07-19T07:05:00Z,469.361
2021-07-19T07:10:00Z,468.94
2021-07-19T07:15:00Z,468.94
2021-07-19T07:20:00Z,468.94
2021-07-19T07:25:00Z,469.151
2021-07-19T07:30:00Z,468.94
2021-07-19T07:35:00Z,468.94
2021-07-19T07:40:00Z,468.519
2021-07-19T07:45:00Z,468.94
2021-07-19T07:50:00Z,468.519
2021-07-19T07:55:00Z,468.73
2021-07-19T08:00:00Z,468.098
2021-07-19T08:05:00Z,468.519
2021-07-19T08:10:00Z,468.519
2021-07-19T08:15:00Z,468.309
2021-07-19T08:20:00Z,467.888
2021-07-19T08:25:00Z,467.678
2021-07-19T08:30:00Z,467.678
2021-07-19T08:35:00Z,467.888
2021-07-19T08:40:00Z,468.098
2021-07-19T08:45:00Z,467.888
2021-07-19T08:50:00Z,467.257
2021-07-19T08:55:00Z,467.257
2021-07-19T09:00:00Z,467.257
2021-07-19T09:05:00Z,466.836
2021-07-19T09:10:00Z,466.836
2021-07-19T09:15:00Z,466.626
2021-07-19T09:20:00Z,466.836
2021-07-19T09:25:00Z,466.626
2021-07-19T09:30:00Z,466.626
2021-07-19T09:35:00Z,466.626
2021-07-19T09:40:00Z,466.836
2021-07-19T09:45:00Z,466.836
2021-07-19T09:50:00Z,466.836
2021-07-19T09:55:00Z,466.836
2021-07-19T10:00:00Z,466.836
2021-07-19T10:05:00Z,467.257
2021-07-19T10:10:00Z,467.257
2021-07-19T10:15:00Z,467.047
2021-07-19T10:20:00Z,466.836
2021-07-19T10:25:00Z,466.626
2021-07-19T10:30:00Z,466.626
2021-07-19T10:35:00Z,466.416
2021-07-19T10:40:00Z,466.626
2021-07-19T10:45:00Z,466.416
2021-07-19T10:50:00Z,465.995
2021-07-19T10:55:00Z,465.995
2021-07-19T11:00:00Z,465.785
2021-07-19T11:05:00Z,465.785
2021-07-19T11:10:00Z,465.785
2021-07-19T11:15:00Z,465.785
2021-07-19T11:20:00Z,465.785
2021-07-19T11:25:00Z,465.785
2021-07-19T11:30:00Z,465.365
2021-07-19T11:35:00Z,464.945
2021-07-19T11:40:00Z,464.734
2021-07-19T11:45:00Z,464.734
2021-07-19T11:50:00Z,464.104
2021-07-19T11:55:00Z,464.314
2021-07-19T12:00:00Z,464.314
2021-07-19T12:05:00Z,464.104
2021-07-19T12:10:00Z,464.314
2021-07-19T12:15:00Z,463.894
2021-07-19T12:20:00Z,463.684
2021-07-19T12:25:00Z,463.264
2021-07-19T12:30:00Z,463.264
2021-07-19T12:35:00Z,463.054
2021-07-19T12:40:00Z,463.264
2021-07-19T12:45:00Z,462.425
2021-07-19T12:50:00Z,463.054
2021-07-19T12:55:00Z,462.634
2021-07-19T13:00:00Z,462.425
2021-07-19T13:05:00Z,462.425
2021-07-19T13:10:00Z,462.215
2021-07-19T13:15:00Z,462.215
2021-07-19T13:20:00Z,462.005
2021-07-19T13:25:00Z,462.005
2021-07-19T13:30:00Z,462.005
2021-07-19T13:35:00Z,461.585
2021-07-19T13:40:00Z,461.795
2021-07-19T13:45:00Z,461.375
2021-07-19T13:50:00Z,460.956
2021-07-19T13:55:00Z,460.956
2021-07-19T14:00:00Z,460.536
2021-07-19T14:05:00Z,460.536
2021-07-19T14:10:00Z,460.536
2021-07-19T14:15:00Z,460.327
2021-07-19T14:20:00Z,460.327
2021-07-19T14:25:00Z,459.907
2021-07-19T14:30:00Z,460.117
2021-07-19T14:35:00Z,459.488
2021-07-19T14:40:00Z,459.698
2021-07-19T14:45:00Z,459.278
2021-07-19T14:50:00Z,459.278
2021-07-19T14:55:00Z,459.488
2021-07-19T15:00:00Z,459.698
2021-07-19T15:05:00Z,459.488
2021-07-19T15:10:00Z,459.069
2021-07-19T15:15:00Z,459.278
2021-07-19T15:20:00Z,458.859
2021-07-19T15:25:00Z,458.859
2021-07-19T15:30:00Z,458.859
2021-07-19T15:35:00Z,458.65
2021-07-19T15:40:00Z,458.65
2021-07-19T15:45:00Z,458.231
2021-07-19T15:50:00Z,458.021
2021-07-19T15:55:00Z,458.021
2021-07-19T16:00:00Z,458.231
2021-07-19T16:05:00Z,457.812
2021-07-19T16:10:00Z,457.393
2021-07-19T16:15:00Z,457.602
2021-07-19T16:20:00Z,457.393
2021-07-19T16:25:00Z,457.393
2021-07-19T16:30:00Z,457.393
2021-07-19T16:35:00Z,456.765
2021-07-19T16:40:00Z,456.974
2021-07-19T16:45:00Z,457.184
2021-07-19T16:50:00Z,456.765
2021-07-19T16:55:00Z,456.765
2021-07-19T17:00:00Z,456.765
2021-07-19T17:05:00Z,456.556
2021-07-19T17:10:00Z,456.346
2021-07-19T17:15:00Z,456.346
2021-07-19T17:20:00Z,456.346
2021-07-19T17:25:00Z,455.928
2021-07-19T17:30:00Z,455.718
2021-07-19T17:35:00Z,455.928
2021-07-19T17:40:00Z,455.509
2021-07-19T17:45:00Z,455.928
2021-07-19T17:50:00Z,455.509
2021-07-19T17:55:00Z,455.091
2021-07-19T18:00:00Z,454.882
2021-07-19T18:05:00Z,454.882
2021-07-19T18:10:00Z,454.882
2021-07-19T18:15:00Z,454.673
2021-07-19T18:20:00Z,454.463
2021-07-19T18:25:00Z,454.254
2021-07-19T18:30:00Z,454.463
2021-07-19T18:35:00Z,454.463
2021-07-19T18:40:00Z,454.254
2021-07-19T18:45:00Z,454.254
2021-07-19T18:50:00Z,454.045
2021-07-19T18:55:00Z,453.627
2021-07-19T19:00:00Z,453.836
2021-07-19T19:05:00Z,453.627
2021-07-19T19:10:00Z,453.209
2021-07-19T19:15:00Z,453.418
2021-07-19T19:20:00Z,453.209
2021-07-19T19:25:00Z,453.209
2021-07-19T19:30:00Z,453
2021-07-19T19:35:00Z,452.791
2021-07-19T19:40:00Z,452.791
2021-07-19T19:45:00Z,453
2021-07-19T19:50:00Z,452.373
2021-07-19T19:55:00Z,452.582
2021-07-19T20:00:00Z,452.373
2021-07-19T20:05:00Z,452.582
2021-07-19T20:10:00Z,452.373
2021-07-19T20:15:00Z,452.164
2021-07-19T20:20:00Z,452.164
2021-07-19T20:25:00Z,451.955
2021-07-19T20:30:00Z,451.747
2021-07-19T20:35:00Z,451.955
2021-07-19T20:40:00Z,451.747
2021-07-19T20:45:00Z,451.747
2021-07-19T20:50:00Z,451.329
2021-07-19T20:55:00Z,451.538
2021-07-19T21:00:00Z,451.12
2021-07-19T21:05:00Z,451.12
2021-07-19T21:10:00Z,450.911
2021-07-19T21:15:00Z,450.911
2021-07-19T21:20:00Z,450.911
2021-07-19T21:25:00Z,450.703
2021-07-19T21:30:00Z,450.703
2021-07-19T21:35:00Z,450.703
2021-07-19T21:40:00Z,450.285
2021-07-19T21:45:00Z,450.285
2021-07-19T21:50:00Z,449.868
2021-07-19T21:55:00Z,450.076
2021-07-19T22:00:00Z,449.868
2021-07-19T22:05:00Z,449.868
2021-07-19T22:10:00Z,449.659
2021-07-19T22:15:00Z,449.868
2021-07-19T22:20:00Z,449.868
2021-07-19T22:25:00Z,449.45
2021-07-19T22:30:00Z,449.659
2021-07-19T22:35:00Z,449.659
2021-07-19T22:40:00Z,449.45
2021-07-19T22:45:00Z,449.45
2021-07-19T22:50:00Z,449.659
2021-07-19T22:55:00Z,449.45
2021-07-19T23:00:00Z,449.242
2021-07-19T23:05:00Z,449.242
2021-07-19T23:10:00Z,449.242
2021-07-19T23:15:00Z,449.033
2021-07-19T23:20:00Z,449.242
2021-07-19T23:25:00Z,449.242
2021-07-19T23:30:00Z,449.033
2021-07-19T23:35:00Z,448.825
2021-07-19T23:40:00Z,448.616
2021-07-19T23:45:00Z,448.408
2021-07-19T23:50:00Z,448.199
2021-07-19T23:55:00Z,448.408
2021-07-20T00:00:00Z,448.408
2021-07-20T00:05:00Z,448.199
2021-07-20T00:10:00Z,448.408
